v8-version,8,4,371,19,-node.18,0
shared-library,/usr/lib/system/libkxld.dylib,0x7ff826843240,0x7ff826859de4,418856960
shared-library,/System/Library/Frameworks/CFNetwork.framework/Versions/A/CFNetwork,0x7ff81e4e6f10,0x7ff81e750061,418856960
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/FSEvents.framework/Versions/A/FSEvents,0x7ff82247ed40,0x7ff822488fa0,418856960
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/CarbonCore.framework/Versions/A/CarbonCore,0x7ff81c518520,0x7ff81c5fbc25,418856960
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Metadata,0x7ff82120c690,0x7ff82128c96c,418856960
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/OSServices.framework/Versions/A/OSServices,0x7ff826495960,0x7ff8264ba303,418856960
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/SearchKit.framework/Versions/A/SearchKit,0x7ff826983bb0,0x7ff8269d4dd0,418856960
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/AE.framework/Versions/A/AE,0x7ff8204eaa00,0x7ff8205495b0,418856960
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/LaunchServices.framework/Versions/A/LaunchServices,0x7ff8198a6ee0,0x7ff819ab3de2,418856960
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/DictionaryServices.framework/Versions/A/DictionaryServices,0x7ff827e94750,0x7ff827ed47a8,418856960
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/SharedFileList.framework/Versions/A/SharedFileList,0x7ff82248cb68,0x7ff8224aa17e,418856960
shared-library,/System/Library/Frameworks/Security.framework/Versions/A/Security,0x7ff81bedb0d0,0x7ff81c1cd690,418856960
shared-library,/System/Library/Frameworks/SystemConfiguration.framework/Versions/A/SystemConfiguration,0x7ff819fded20,0x7ff81a055fd0,418856960
shared-library,/usr/lib/libapple_nghttp2.dylib,0x7ff826a0e120,0x7ff826a203da,418856960
shared-library,/usr/lib/libcompression.dylib,0x7ff826a43c40,0x7ff826aa554f,418856960
shared-library,/usr/lib/libsqlite3.dylib,0x7ff820182f50,0x7ff82030e1f0,418856960
shared-library,/System/Library/Frameworks/Network.framework/Versions/A/Network,0x7ff82056cda0,0x7ff820f2900f,418856960
shared-library,/usr/lib/libCoreEntitlements.dylib,0x7ffc269f9480,0x7ffc26a0467a,418856960
shared-library,/System/Library/PrivateFrameworks/MessageSecurity.framework/Versions/A/MessageSecurity,0x7ffb2f3a31d0,0x7ffb2f3e0cfa,418856960
shared-library,/System/Library/PrivateFrameworks/ProtocolBuffer.framework/Versions/A/ProtocolBuffer,0x7ff820169f30,0x7ff82017d421,418856960
shared-library,/usr/lib/libMobileGestalt.dylib,0x7ff81e8acac0,0x7ff81e900778,418856960
shared-library,/System/Library/PrivateFrameworks/AppleFSCompression.framework/Versions/A/AppleFSCompression,0x7ff8263b19c0,0x7ff82640a28a,418856960
shared-library,/usr/lib/libcoretls.dylib,0x7ff825cd8b80,0x7ff825ceb40b,418856960
shared-library,/usr/lib/libcoretls_cfhelpers.dylib,0x7ff827efc0b4,0x7ff827efcdf2,418856960
shared-library,/usr/lib/libpam.2.dylib,0x7ff826a3dc7c,0x7ff826a40e99,418856960
shared-library,/usr/lib/libxar.1.dylib,0x7ff827f73b30,0x7ff827f7fab4,418856960
shared-library,/System/Library/PrivateFrameworks/CoreAutoLayout.framework/Versions/A/CoreAutoLayout,0x7ff8224b78b0,0x7ff8224ed13f,418856960
shared-library,/System/Library/Frameworks/DiskArbitration.framework/Versions/A/DiskArbitration,0x7ff8212a44f0,0x7ff8212aa166,418856960
shared-library,/usr/lib/libarchive.2.dylib,0x7ff8268fb540,0x7ff82696ea12,418856960
shared-library,/usr/lib/libxml2.2.dylib,0x7ff8224ffff0,0x7ff8225be840,418856960
shared-library,/usr/lib/liblangid.dylib,0x7ff824c383b7,0x7ff824c38d78,418856960
shared-library,/System/Library/Frameworks/Combine.framework/Versions/A/Combine,0x7ff82c118260,0x7ff82c1e4620,418856960
shared-library,/System/Library/PrivateFrameworks/CollectionsInternal.framework/Versions/A/CollectionsInternal,0x7ffb1e5fb600,0x7ffb1e71bff0,418856960
shared-library,/System/Library/PrivateFrameworks/ReflectionInternal.framework/Versions/A/ReflectionInternal,0x7ffb337fb0d0,0x7ffb337ffa3a,418856960
shared-library,/System/Library/PrivateFrameworks/RuntimeInternal.framework/Versions/A/RuntimeInternal,0x7ffb33ddc660,0x7ffb33deb1ab,418856960
shared-library,/usr/lib/swift/libswiftCore.dylib,0x7ff829d72d60,0x7ff82a128d44,418856960
shared-library,/usr/lib/swift/libswiftCoreFoundation.dylib,0x7ff91f81bb40,0x7ff91f820190,418856960
shared-library,/usr/lib/swift/libswiftDarwin.dylib,0x7ff91d757340,0x7ff91d75b3aa,418856960
shared-library,/usr/lib/swift/libswiftDispatch.dylib,0x7ff82fc26ee0,0x7ff82fc37b8e,418856960
shared-library,/usr/lib/swift/libswiftIOKit.dylib,0x7ff91f859c70,0x7ff91f859fab,418856960
shared-library,/usr/lib/swift/libswiftObjectiveC.dylib,0x7ff832399820,0x7ff83239b180,418856960
shared-library,/usr/lib/swift/libswiftXPC.dylib,0x7ff91f82ca40,0x7ff91f85135c,418856960
shared-library,/usr/lib/swift/libswift_Concurrency.dylib,0x7ffc2805b900,0x7ffc28095ce3,418856960
shared-library,/usr/lib/swift/libswift_StringProcessing.dylib,0x7ffc28195c70,0x7ffc28209aa8,418856960
shared-library,/usr/lib/swift/libswiftos.dylib,0x7ff83239d490,0x7ff8323afbf0,418856960
shared-library,/System/Library/PrivateFrameworks/AppleSystemInfo.framework/Versions/A/AppleSystemInfo,0x7ff824c337a9,0x7ff824c362dc,418856960
shared-library,/usr/lib/libpcap.A.dylib,0x7ff8268ad6e0,0x7ff8268ce6ea,418856960
shared-library,/usr/lib/libdns_services.dylib,0x7ff82055a85f,0x7ff8205610d8,418856960
shared-library,/usr/lib/libnetwork.dylib,0x7ff81e4e4fc0,0x7ff81e4e4fc0,418856960
shared-library,/System/Library/PrivateFrameworks/IOMobileFramebuffer.framework/Versions/A/IOMobileFramebuffer,0x7ff8259f26b0,0x7ff8259fdffe,418856960
shared-library,/System/Library/Frameworks/IOSurface.framework/Versions/A/IOSurface,0x7ff823cc4710,0x7ff823cd406b,418856960
shared-library,/usr/lib/liblzma.5.dylib,0x7ff827ee2528,0x7ff827ef47f7,418856960
shared-library,/usr/lib/swift/libswift_RegexParser.dylib,0x7ffc280e2030,0x7ffc28179f6a,418856960
shared-library,/usr/lib/libbz2.1.0.dylib,0x7ff82647f710,0x7ff82648cec5,418856960
shared-library,/usr/lib/libiconv.2.dylib,0x7ff8268e2e90,0x7ff8268e873b,418856960
shared-library,/usr/lib/libcharset.1.dylib,0x7ff826836e1c,0x7ff826836e80,418856960
shared-library,/usr/lib/libheimdal-asn1.dylib,0x7ff828520790,0x7ff828528cf9,418856960
shared-library,/usr/lib/libCheckFix.dylib,0x7ff825cceb10,0x7ff825cd4311,418856960
shared-library,/System/Library/PrivateFrameworks/TCC.framework/Versions/A/TCC,0x7ff81e934670,0x7ff81e94b549,418856960
shared-library,/System/Library/PrivateFrameworks/CoreNLP.framework/Versions/A/CoreNLP,0x7ff824c3ad60,0x7ff824d1f290,418856960
shared-library,/System/Library/PrivateFrameworks/MetadataUtilities.framework/Versions/A/MetadataUtilities,0x7ff8211c6cb0,0x7ff8211fe900,418856960
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Accelerate,0x7ff82e5bd000,0x7ff82e5bd000,418856960
shared-library,/usr/lib/libmecab.dylib,0x7ff825d015c0,0x7ff825d4c5e0,418856960
shared-library,/usr/lib/libCRFSuite.dylib,0x7ff81a065a00,0x7ff81a0959b0,418856960
shared-library,/usr/lib/libgermantok.dylib,0x7ff825d59f90,0x7ff825d5bdda,418856960
shared-library,/usr/lib/libThaiTokenizer.dylib,0x7ff8269e9e90,0x7ff8269eae26,418856960
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vImage.framework/Versions/A/vImage,0x7ff8212ab970,0x7ff821d2366a,418856960
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/vecLib,0x7ff82e28b000,0x7ff82e28b000,418856960
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libvMisc.dylib,0x7ff827fb5f20,0x7ff828116421,418856960
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libvDSP.dylib,0x7ff8257c2cc0,0x7ff8259b40fd,418856960
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libBLAS.dylib,0x7ff819cabfe0,0x7ff819e803af,418856960
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libLAPACK.dylib,0x7ff826b23df0,0x7ff827e85cbc,418856960
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libLinearAlgebra.dylib,0x7ff825d5d698,0x7ff825d6ff8b,418856960
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libSparseBLAS.dylib,0x7ff826a28d20,0x7ff826a3abe8,418856960
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libQuadrature.dylib,0x7ff826b1e10a,0x7ff826b2211c,418856960
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libBNNS.dylib,0x7ff824d49780,0x7ff82577cd7f,418856960
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libSparse.dylib,0x7ff819f678b0,0x7ff819fd8fe9,418856960
shared-library,/System/Library/PrivateFrameworks/MIL.framework/Versions/A/MIL,0x7ffb2dcf3b90,0x7ffb2e1132a6,418856960
shared-library,/System/Library/Frameworks/OpenDirectory.framework/Versions/A/Frameworks/CFOpenDirectory.framework/Versions/A/CFOpenDirectory,0x7ff8224631a0,0x7ff82247689f,418856960
shared-library,/System/Library/Frameworks/OpenDirectory.framework/Versions/A/OpenDirectory,0x7ff82245705c,0x7ff82245daa2,418856960
shared-library,/System/Library/PrivateFrameworks/APFS.framework/Versions/A/APFS,0x7ff827efe0e0,0x7ff827f5a520,418856960
shared-library,/System/Library/Frameworks/SecurityFoundation.framework/Versions/A/SecurityFoundation,0x7ff825c13370,0x7ff825c57780,418856960
shared-library,/usr/lib/libutil.dylib,0x7ff827f82564,0x7ff827f84964,418856960
shared-library,/System/Library/PrivateFrameworks/InstalledContentLibrary.framework/Versions/A/InstalledContentLibrary,0x7ffb2c1bf830,0x7ffb2c276a03,418856960
shared-library,/System/Library/PrivateFrameworks/CoreServicesStore.framework/Versions/A/CoreServicesStore,0x7ff81c8533f0,0x7ff81c885b8a,418856960
shared-library,/usr/lib/libapp_launch_measurement.dylib,0x7ff8224b3b00,0x7ff8224b578e,418856960
shared-library,/System/Library/PrivateFrameworks/AppleMobileFileIntegrity.framework/Versions/A/AppleMobileFileIntegrity,0x7ffb1c531854,0x7ffb1c53ce47,418856960
shared-library,/usr/lib/libmis.dylib,0x7ff91f7fcc28,0x7ff91f8092d0,418856960
shared-library,/System/Library/PrivateFrameworks/MobileSystemServices.framework/Versions/A/MobileSystemServices,0x7ff92f8ed250,0x7ff92f8ef690,418856960
shared-library,/System/Library/PrivateFrameworks/ConfigProfileHelper.framework/Versions/A/ConfigProfileHelper,0x7ffa2cc4883f,0x7ffa2cc49a86,418856960
shared-library,/System/Library/PrivateFrameworks/CoreAnalytics.framework/Versions/A/CoreAnalytics,0x7ff821198af0,0x7ff8211ba851,418856960
shared-library,/System/Library/PrivateFrameworks/AppleSauce.framework/Versions/A/AppleSauce,0x7ff8269eb9c0,0x7ff826a09ec9,418856960
shared-library,/System/Library/PrivateFrameworks/LanguageModeling.framework/Versions/A/LanguageModeling,0x7ff81af65dc0,0x7ff81b0ea4e8,418856960
shared-library,/usr/lib/libxslt.1.dylib,0x7ff827f857d0,0x7ff827fa61a8,418856960
shared-library,/usr/lib/libcmph.dylib,0x7ff8268e9868,0x7ff8268f7cee,418856960
shared-library,/System/Library/PrivateFrameworks/CoreEmoji.framework/Versions/A/CoreEmoji,0x7ff8259c10b0,0x7ff8259e7109,418856960
shared-library,/System/Library/PrivateFrameworks/LinguisticData.framework/Versions/A/LinguisticData,0x7ff824d43aa0,0x7ff824d470a5,418856960
shared-library,/System/Library/PrivateFrameworks/Lexicon.framework/Versions/A/Lexicon,0x7ff819e83d40,0x7ff819f400a2,418856960
shared-library,/System/Library/PrivateFrameworks/BackgroundTaskManagement.framework/Versions/A/BackgroundTaskManagement,0x7ff825c9c648,0x7ff825cb6566,418856960
shared-library,/usr/lib/libTLE.dylib,0x7ffc26b74700,0x7ffc26b7baf9,418856960
tick,0x7ff8191d0559,1745,0,0x0,6
profiler,begin,1000
tick,0x7ff8193d7f32,3091,0,0x0,6
tick,0x100c39e40,4933,0,0x0,6
tick,0x100c11aa0,5632,0,0x0,6
tick,0x100c28c60,6736,0,0x0,6
tick,0x100bcf045,7955,0,0x0,6
tick,0x100c1212f,9126,0,0x0,6
tick,0x100bc9d00,10478,0,0x0,6
tick,0x100c8a150,11956,0,0x0,6
tick,0x204ac68dd,13030,0,0x0,6
tick,0x100c3f510,14174,0,0x0,6
tick,0x10033ef80,16231,0,0x0,6
tick,0x1003c1f40,16871,0,0x0,6
tick,0x10039f360,18069,0,0x0,6
tick,0x10042ae80,19383,0,0x0,1
tick,0x100760cf7,20581,0,0x0,6
tick,0x10021cd50,21906,0,0x0,6
tick,0x1005ba890,23216,0,0x0,6
tick,0x100380540,24219,0,0x0,6
tick,0x1002bafc0,25828,0,0x0,6
tick,0x1002b8620,26684,0,0x0,6
tick,0x1003899ee,27945,0,0x0,1
tick,0x10075c574,29409,0,0x0,6
tick,0x10049c510,30754,0,0x0,6
code-creation,Builtin,3,31434,0x100a04280,1632,RecordWrite
code-creation,Builtin,3,31556,0x100a04900,424,EphemeronKeyBarrier
code-creation,Builtin,3,31561,0x100a04ac0,44,AdaptorWithBuiltinExitFrame
code-creation,Builtin,3,31566,0x100a04b00,291,ArgumentsAdaptorTrampoline
code-creation,Builtin,3,31571,0x100a04c40,207,CallFunction_ReceiverIsNullOrUndefined
code-creation,Builtin,3,31576,0x100a04d20,260,CallFunction_ReceiverIsNotNullOrUndefined
code-creation,Builtin,3,31582,0x100a04e40,289,CallFunction_ReceiverIsAny
code-creation,Builtin,3,31587,0x100a04f80,127,CallBoundFunction
code-creation,Builtin,3,31591,0x100a05000,109,Call_ReceiverIsNullOrUndefined
code-creation,Builtin,3,31596,0x100a05080,109,Call_ReceiverIsNotNullOrUndefined
code-creation,Builtin,3,31601,0x100a05100,109,Call_ReceiverIsAny
code-creation,Builtin,3,31605,0x100a05180,866,CallProxy
code-creation,Builtin,3,31609,0x100a05500,75,CallVarargs
code-creation,Builtin,3,31613,0x100a05560,1056,CallWithSpread
code-creation,Builtin,3,31617,0x100a059a0,926,CallWithArrayLike
code-creation,Builtin,3,31622,0x100a05d40,100,CallForwardVarargs
code-creation,Builtin,3,31627,0x100a05dc0,100,CallFunctionForwardVarargs
code-creation,Builtin,3,31631,0x100a05e40,157,CallFunctionTemplate_CheckAccess
code-creation,Builtin,3,31636,0x100a05ee0,245,CallFunctionTemplate_CheckCompatibleReceiver
code-creation,Builtin,3,31642,0x100a05fe0,350,CallFunctionTemplate_CheckAccessAndCompatibleReceiver
code-creation,Builtin,3,31648,0x100a06140,26,ConstructFunction
code-creation,Builtin,3,31652,0x100a06160,127,ConstructBoundFunction
code-creation,Builtin,3,31656,0x100a061e0,28,ConstructedNonConstructable
code-creation,Builtin,3,31661,0x100a06200,90,Construct
code-creation,Builtin,3,31665,0x100a06260,75,ConstructVarargs
code-creation,Builtin,3,31669,0x100a062c0,1084,ConstructWithSpread
code-creation,Builtin,3,31673,0x100a06700,1000,ConstructWithArrayLike
code-creation,Builtin,3,31678,0x100a06b00,139,ConstructForwardVarargs
code-creation,Builtin,3,31682,0x100a06ba0,139,ConstructFunctionForwardVarargs
code-creation,Builtin,3,31687,0x100a06c40,328,JSConstructStubGeneric
tick,0x7ff8192cc1f2,32229,0,0x0,6
code-creation,Builtin,3,32577,0x100a06da0,241,JSBuiltinsConstructStub
code-creation,Builtin,3,32582,0x100a06ea0,735,FastNewObject
code-creation,Builtin,3,32587,0x100a07180,305,FastNewClosure
code-creation,Builtin,3,32591,0x100a072c0,209,FastNewFunctionContextEval
code-creation,Builtin,3,32606,0x100a073a0,209,FastNewFunctionContextFunction
code-creation,Builtin,3,32611,0x100a07480,238,CreateRegExpLiteral
code-creation,Builtin,3,32615,0x100a07580,554,CreateEmptyArrayLiteral
code-creation,Builtin,3,32620,0x100a077c0,1140,CreateShallowArrayLiteral
code-creation,Builtin,3,32624,0x100a07c40,1856,CreateShallowObjectLiteral
code-creation,Builtin,3,32629,0x100a083a0,854,ConstructProxy
code-creation,Builtin,3,32633,0x100a08700,188,JSEntry
code-creation,Builtin,3,32637,0x100a087c0,188,JSConstructEntry
code-creation,Builtin,3,32641,0x100a08880,188,JSRunMicrotasksEntry
code-creation,Builtin,3,32645,0x100a08940,95,JSEntryTrampoline
code-creation,Builtin,3,32649,0x100a089a0,95,JSConstructEntryTrampoline
code-creation,Builtin,3,32654,0x100a08a00,307,ResumeGeneratorTrampoline
code-creation,Builtin,3,32659,0x100a08b40,1112,StringCodePointAt
code-creation,Builtin,3,32663,0x100a08fa0,1615,StringFromCodePointAt
code-creation,Builtin,3,32667,0x100a09600,552,StringEqual
code-creation,Builtin,3,32671,0x100a09840,284,StringGreaterThan
code-creation,Builtin,3,32675,0x100a09960,284,StringGreaterThanOrEqual
code-creation,Builtin,3,32680,0x100a09a80,1077,StringIndexOf
code-creation,Builtin,3,32684,0x100a09ec0,284,StringLessThan
code-creation,Builtin,3,32688,0x100a09fe0,284,StringLessThanOrEqual
code-creation,Builtin,3,32692,0x100a0a100,2627,StringSubstring
code-creation,Builtin,3,32697,0x100a0ab60,92,OrderedHashTableHealIndex
code-creation,Builtin,3,32701,0x100a0abc0,920,InterpreterEntryTrampoline
code-creation,Builtin,3,32706,0x100a0af60,77,InterpreterPushArgsThenCall
code-creation,Builtin,3,32711,0x100a0afc0,83,InterpreterPushUndefinedAndArgsThenCall
code-creation,Builtin,3,32716,0x100a0b020,80,InterpreterPushArgsThenCallWithFinalSpread
code-creation,Builtin,3,32721,0x100a0b080,77,InterpreterPushArgsThenConstruct
code-creation,Builtin,3,32726,0x100a0b0e0,77,InterpreterPushArgsThenConstructArrayFunction
code-creation,Builtin,3,32732,0x100a0b140,80,InterpreterPushArgsThenConstructWithFinalSpread
code-creation,Builtin,3,32737,0x100a0b1a0,216,InterpreterEnterBytecodeAdvance
code-creation,Builtin,3,32742,0x100a0b280,81,InterpreterEnterBytecodeDispatch
code-creation,Builtin,3,32747,0x100a0b2e0,51,InterpreterOnStackReplacement
code-creation,Builtin,3,32751,0x100a0b320,1061,CompileLazy
code-creation,Builtin,3,32755,0x100a0b760,92,CompileLazyDeoptimizedCode
code-creation,Builtin,3,32760,0x100a0b7c0,245,InstantiateAsmJs
code-creation,Builtin,3,32764,0x100a0b8c0,32,NotifyDeoptimized
code-creation,Builtin,3,32769,0x100a0b900,52,ContinueToCodeStubBuiltin
code-creation,Builtin,3,32773,0x100a0b940,60,ContinueToCodeStubBuiltinWithResult
code-creation,Builtin,3,32778,0x100a0b980,56,ContinueToJavaScriptBuiltin
code-creation,Builtin,3,32783,0x100a0b9c0,64,ContinueToJavaScriptBuiltinWithResult
code-creation,Builtin,3,32788,0x100a0ba20,287,CallApiCallback
code-creation,Builtin,3,32792,0x100a0bb40,269,CallApiGetter
code-creation,Builtin,3,32796,0x100a0bc60,12,HandleApiCall
code-creation,Builtin,3,32800,0x100a0bc80,12,HandleApiCallAsFunction
code-creation,Builtin,3,32804,0x100a0bca0,12,HandleApiCallAsConstructor
code-creation,Builtin,3,32809,0x100a0bcc0,72,AllocateInYoungGeneration
code-creation,Builtin,3,32814,0x100a0bd20,60,AllocateRegularInYoungGeneration
code-creation,Builtin,3,32818,0x100a0bd60,72,AllocateInOldGeneration
code-creation,Builtin,3,32823,0x100a0bdc0,60,AllocateRegularInOldGeneration
code-creation,Builtin,3,32828,0x100a0be00,484,CopyFastSmiOrObjectElements
code-creation,Builtin,3,32832,0x100a0c000,563,GrowFastDoubleElements
code-creation,Builtin,3,32837,0x100a0c240,442,GrowFastSmiOrObjectElements
code-creation,Builtin,3,32842,0x100a0c400,353,NewArgumentsElements
code-creation,Builtin,3,32846,0x100a0c580,500,DebugBreakTrampoline
code-creation,Builtin,3,32850,0x100a0c780,141,FrameDropperTrampoline
code-creation,Builtin,3,32855,0x100a0c820,45,HandleDebuggerStatement
code-creation,Builtin,3,32859,0x100a0c860,254,ToObject
code-creation,Builtin,3,32863,0x100a0c960,100,ToBoolean
code-creation,Builtin,3,32870,0x100a0c9e0,269,OrdinaryToPrimitive_Number
code-creation,Builtin,3,32874,0x100a0cb00,269,OrdinaryToPrimitive_String
code-creation,Builtin,3,32879,0x100a0cc20,219,NonPrimitiveToPrimitive_Default
code-creation,Builtin,3,32883,0x100a0cd00,219,NonPrimitiveToPrimitive_Number
code-creation,Builtin,3,32888,0x100a0cde0,219,NonPrimitiveToPrimitive_String
code-creation,Builtin,3,32894,0x100a0cec0,85,StringToNumber
code-creation,Builtin,3,32900,0x100a0cf20,129,ToName
code-creation,Builtin,3,32904,0x100a0cfc0,235,NonNumberToNumber
